Image Link,Price,Text Preview,Rooms,Area,Floor,Total Floors,district,address,Price_per_m2,address_lower,district_lower,nearby_universities,nearby_parks;;;;;;;
"https://krisha-photos.kcdn.online/webp/5f/5febb4d5-9537-43ec-808e-d8b4656281d5/15-400x300.jpg,500000.0,""жил. комплекс Metropole, меблирована полностью, Новая квартира, ранее квартира не сдавалась Дизайнерский ремонт, в квартире все продумано до мелочей, Только звоните! (на сообщение не отвечаю. с уважением)"",2.0,74.0,8.0,19.0,Бостандыкский р-н,Аль-Фараби 41 — Сейфуллинна,6756.756756756757,аль-фараби 41 — сейфуллинна,бостандыкский р-н,[],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/08/0812a8a4-fd82-4450-bed7-6966d8144602/1-400x300.jpg,260000.0,""жил. комплекс Jetisu Park, меблирована частично, Сдам в аренду на долгий срок, вся мебель и бытовая техника имеется. Рядом есть 2 магнума 24/7, хорошее расположение, с ближайшей остановки ездят автобусы в любую сторону города. Окна смотрят на горы. В площадке 4 квартиры, есть 2 лифта. Тихий, спокой…"",1.0,40.0,12.0,13.0,Жетысуский р-н,Есенова 160/3,6500.0,есенова 160/3,жетысуский р-н,[],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/bf/bf1edcdd-9145-4dc2-b08e-797ad7babc8e/1-400x300.jpg,350000.0,""меблирована полностью, Сдаётся 3 комнатная квартира в хорошем состоянии, чистая, уютная, светлая квартира, летом прохладно, зимой очень теплая. Рядом Сарыарка базар, фемили парк. Ком услуги выходят в стоимость аренды. Имеется депозит 100К, при съезде обязательно возвращается!"",3.0,60.0,3.0,4.0,Ауэзовский р-н,мкр №3 42,5833.333333333333,мкр №3 42,ауэзовский р-н,['KIMEP University'],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/39/393a857d-f22d-46e4-bc67-7dda314f8ef6/1-400x300.jpg,400006.0,""меблирована полностью, Полноценная просторная двухкомнатная квартира в кирпичном доме в динамичном, активном районе! Никогда не сдавалась! Присутствует депозит. Присутствует комиссия риэлтора"",2.0,51.0,4.0,5.0,Бостандыкский р-н,мкр Орбита-4 11 — Мустафина,7843.254901960784,мкр орбита-4 11 — мустафина,бостандыкский р-н,[],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/dc/dc05494e-f123-4dd3-8226-e185e0b5db8c/3-400x300.jpg,1500027.0,""жил. комплекс New Life, меблирована полностью, Уютный таунхаус в верхней части города. Шикарный ремонт, охраняемая территория, своя терраса на крыше и на первом этаже. Рядом школа Тамос. Присутствует возвратный депозит Присутствует комиссия риэлтора"",5.0,185.0,,,Бостандыкский р-н,Какимбека Салыкова 48,8108.254054054054,какимбека салыкова 48,бостандыкский р-н,['Kazakh National Agrarian University'],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/96/96678f2f-cc94-435a-b369-fe3fb6ab8226/1-400x300.jpg,140000.0,""меблирована полностью, Комната комфорт класса, отдельный санузел, отдельный вход, удобное расположение, все в шаговой доступности, сдам не конфликтным людям, без детей, без авто, без животных, на длительный срок, депозит 30тыс"",1.0,28.0,1.0,2.0,Турксибский р-н,Герцена 201 — Кожедуба,5000.0,герцена 201 — кожедуба,турксибский р-н,['KIMEP University'],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/fe/fe4fad8e-d839-4a80-abb4-bdd80d87068e/4-400x300.jpg,270000.0,""меблирована полностью, Сдаётся тёплая и комфортная 2-комнатная квартира в хорошем районе. Расположена на 2-м этаже, в хорошем состоянии, после клининга. Матрас, ковры, диван всё очистили. Основные характеристики: 🌸Удобная планировка. 🌸Мебель и техника в наличии 🌸Санузел раздельный 🌸Инфраструктура:…"",2.0,53.0,2.0,8.0,Ауэзовский р-н,мкр №10,5094.33962264151,мкр №10,ауэзовский р-н,[],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/74/74db4647-54a0-47cf-b640-e73e8fd5a91a/1-400x300.jpg,200000.0,""жил. комплекс Теремки, меблирована полностью, Сдается в аренду 1 комнатная квартира со всеми удобствами, меблирована. Курящим и с животными квартира не будет рассматриваться под сдачу. Желательно семейной паре или 1-му человеку. ЖК расположено в очень удобном месте, рядом есть поле для футбола и…"",1.0,43.0,6.0,10.0,Турксибский р-н,Сейфуллина 51,4651.162790697675,сейфуллина 51,турксибский р-н,[],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/d4/d4c612f5-d49e-4ae9-bbd8-626759ec006e/35-400x300.jpg,750000.0,""Уютная и светлая квартира площадью 118 м² расположена в Совминовском кирпичном доме 1987 года постройки. Преимущество дома – всего две квартиры на этаже, что обеспечивает тишину и приватность. Планировка продумана до мелочей: •Три изолированные комнаты, идеальны для семьи или комфортного проживан…"",3.0,118.0,3.0,5.0,Медеуский р-н,Кабанбай батыра 66 — Зенкова,6355.932203389831,кабанбай батыра 66 — зенкова,медеуский р-н,[],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/f2/f21a1060-e14c-4c9c-9903-76cfb0c4b0b3/32-400x300.jpg,150000.0,""2021 г.п., потолки 3м., 1 комнатную хорошую теплую квартиру, 2 человека без детей в 3х этажном новом доме как в жк, коммуналки нет, депозита нет, интернет бесплатно, от ташкентской 50 м"",1.0,24.0,2.0,3.0,Наурызбайский р-н,""мкр Калкаман-2, Абишева 28 28 — Калкаман 2 ул Абишева 28"",6250.0,""мкр калкаман-2, абишева 28 28 — калкаман 2 ул абишева 28"",наурызбайский р-н,""['Kazakh National Agrarian University', 'KIMEP University']"",[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/c8/c8cdb36d-a909-4acb-8ce0-47b5e2ecd9e4/8-400x300.jpg,180000.0,""2021 г.п., Хорошая 2х комнатная квартира с комуналкой вместе не более 3х человек без детей курить нельзя чистоплотным и не шумным задаётся без депозита"",2.0,50.0,,,Наурызбайский р-н,""мкр Калкаман-2, Калкаман-2 ул абишева 28"",3600.0,""мкр калкаман-2, калкаман-2 ул абишева 28"",наурызбайский р-н,""['Kazakh National Agrarian University', 'KIMEP University']"",[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/0f/0f0e758a-1b21-48c7-b30b-a824d8bb16ce/1-400x300.jpg,250000.0,""жил. комплекс Medeu City, меблирована полностью, Сдается 2-комнатная квартира в жилом комплексе “Medeu City” Сдается уютная и светлая 2-комнатная квартира в современном жилом комплексе. Квартира полностью меблирована и оснащена всей необходимой бытовой техникой — заезжай и живи! Площадь: 55 кв…"",2.0,55.0,5.0,5.0,Медеуский р-н,Халиуллина 196/1,4545.454545454545,халиуллина 196/1,медеуский р-н,[],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/84/84c474c1-0e3f-4d8f-91f8-495cf4a4c9d0/6-400x300.jpg,90000.0,""меблирована полностью, Квартира на втором этаже, мебель, стиральная машина, душ, туалет на улице рядом приусадебный участок можно посадить огород. Квартплата за свет и воду оплачивается отдельно"",1.0,30.0,2.0,2.0,Наурызбайский р-н,""мкр Каргалы, Кенесары Хана 8"",3000.0,""мкр каргалы, кенесары хана 8"",наурызбайский р-н,['Kazakh National Agrarian University'],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/f9/f9bcbceb-7950-41a6-a84f-af8a810cafa9/17-400x300.jpg,300000.0,""жил. комплекс Auezov City, меблирована полностью, Сдаётся квартира комфорт класса. Ранее не была в эксплуатации, не сдавалась, сами не жили. Квартира в новом жк, после ремонта, все новое от отделки, до стен, техники и мебели. Ковры имеются в спальне 2 шт и в кухне (на фото нет). Имеются рядом са…"",1.0,43.0,9.0,15.0,Алмалинский р-н,Райымбека 210 — Райымбека Ауэзова,6976.7441860465115,райымбека 210 — райымбека ауэзова,алмалинский р-н,['KIMEP University'],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/45/459e07bc-13ce-4630-a432-59c170b06c14/13-400x300.jpg,350000.0,""меблирована полностью, Сдается двухкомнатная квартира в кирпичном девятиэтажном доме на 5 этаже. По адресу Достык угол Шевченко (Золотой квадрат). Очень уютная и чистая квартира. За коммунальные услуги отдельная оплата. Депозит 150 000тг"",2.0,54.0,5.0,9.0,Медеуский р-н,Достык 48 — Шевченко,6481.481481481482,достык 48 — шевченко,медеуский р-н,['Kazakh National Agrarian University'],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/55/559103c3-c4f0-44bc-9197-0c92bff690d4/1-400x300.jpg,1100000.0,""жил. комплекс Jasyl Residence, меблирована полностью, Сдается шикарная квартира после ремонта, дорогой ремонт, дорогая мебель, дорогая техника, все необходимое есть, рядом ЖК Ак бота, клиника Mediterra, Есентай сити!"",3.0,105.0,2.0,3.0,Медеуский р-н,Машхур Жусупа 30,10476.190476190477,машхур жусупа 30,медеуский р-н,[],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/2d/2dab8696-a6bf-4282-b1be-bafc9fae8e6e/1-400x300.jpg,250000.0,""меблирована частично, Дом во втором ряду от дороги, остановка рядом, Магнум через дорогу, окна выходят на территорию гимназии, тихо. Хорошие соседи, чистый подъезд, чистый подвал"",2.0,44.0,1.0,4.0,Ауэзовский р-н,мкр №9 26 — Саина Шаляпина,5681.818181818182,мкр №9 26 — саина шаляпина,ауэзовский р-н,['KIMEP University'],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/5e/5e034955-04a3-40f7-bf0a-c55f465d29f9/1-400x300.jpg,350000.0,""жил. комплекс КУАТ на Сатпаева - Гагарина, меблирована полностью, Сдаёться 2комнатная квартира 350.000тнг+кварплата, есть крытый паркинг (+20000тнг). Обязательный залог 50% от стоимости аренды. Сдаёться на длительный срок от 10 месяцев. семье или одному человеку"",2.0,70.0,7.0,18.0,Бостандыкский р-н,Солодовникова — Розыбакиева-Сатпаева,5000.0,солодовникова — розыбакиева-сатпаева,бостандыкский р-н,[],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/9a/9afbf41d-7567-4902-925d-086a8818116f/1-400x300.jpg,230000.0,""жил. комплекс UTEGEN, меблирована полностью, Сдается теплая и чистая квартира в хорошем районе, на пересечении улиц Утеген батыра - Кабдолова. 43 кв. м., кухня 12 кв. м. Уютное жилье с панорамным видом из окна. В квартире есть вся необходимая мебель и бытовая техника. В доме два лифта, двухуровне…"",1.0,43.0,11.0,13.0,Ауэзовский р-н,Утеген батыра 17б — Утеген батыр - Кабдолова,5348.837209302325,утеген батыра 17б — утеген батыр - кабдолова,ауэзовский р-н,[],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/42/424b3be7-38e3-4e91-83fe-4498817ef25f/1-400x300.jpg,500000.0,""жил. комплекс Тау Самал на Навои, меблирована полностью, Впервые сдаётся. Полностью с мебелью и техникой. Тихий двор, детская площадка, рядом речка Большая Алматинка"",3.0,110.0,13.0,14.0,Ауэзовский р-н,Навои 66,4545.454545454545,навои 66,ауэзовский р-н,[],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/10/10fa107b-6af5-4c23-9672-bdb4bb5ea35e/14-400x300.jpg,399000.0,""жил. комплекс ASSEM PLAZA, меблирована полностью, ♦️ СДАЕТСЯ на длительный срок уютная, стильная 2-х комнатная квартира. 🔷 Квартира оснащена всей необходимой мебелью и техникой, для комфортной жизни. 🛁Подогрев в ванной и в коридоре. 🪟 Панорамный вид. ⚽️Детская площадка 🥊 Охрана 📱Вся инфраструктур…"",2.0,50.0,6.0,17.0,Алмалинский р-н,Толе би — Ауэзова,7980.0,толе би — ауэзова,алмалинский р-н,[],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/b7/b73fe067-6f71-4a8a-b2b3-dcfe17277dc7/1-400x300.jpg,230000.0,""меблирована полностью, МОЖНО В СУБАРЕНДУ НАУРУЗБАЙ БОТЫРА-ЖИБЕК ЖОЛЫ-АДРЕС"",1.0,40.0,3.0,4.0,Алмалинский р-н,МАУЛЕНОВА 32,5750.0,мауленова 32,алмалинский р-н,['KIMEP University'],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/33/33e56c68-a324-4d1f-9bb1-3e0d1e606958/14-400x300.jpg,270000.0,""кирпичный дом, 1989 г.п., состояние: свежий ремонт, жил. площадь 20 м², кухня 12 м², санузел раздельный, телефон: отдельный, интернет ADSL, меблирована полностью, МОЖНО В СУБАРЕНДУ. БЕЗ ДЕПОЗИТА"",1.0,45.0,8.0,9.0,Алмалинский р-н,Кабанбай батыра 136 — Сейфулина,6000.0,кабанбай батыра 136 — сейфулина,алмалинский р-н,['Kazakh National Pedagogical University named after Abai'],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/82/828554db-a557-40f4-ba0c-24701ce94c9e/30-400x300.jpg,90000.0,""меблирована частично, Сдаётся отдельная комната в хорошем состоянии работающим, , не курящим не пьющим людям. на фото комната почти пустая, но мы купим диван и чайный столик. Желательно две девушки или семейная пара без животных с детьми старше 10лет. СТУДЕНТЫ И БЕЗ РАБотНЫЕ, С МАЛЕНЬКИМИ ДЕ…"",1.0,18.0,1.0,2.0,Медеуский р-н,Куратова — Ашимова,5000.0,куратова — ашимова,медеуский р-н,[],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/14/141564aa-474d-4b40-9d36-8a8df54fa747/21-400x300.jpg,180000.0,""жил. комплекс Шугыла, 2018 г.п., состояние: не новый, но аккуратный ремонт, санузел совмещенный, телефон: нет, меблирована полностью, 1-2 людям или семейной паре 180 000, квартплата отдельно + 50.000 возвратный депозит (если ничего не сломано)"",1.0,44.0,1.0,9.0,Наурызбайский р-н,""мкр Шугыла, Микрорайон «Шугыла»"",4090.909090909091,""мкр шугыла, микрорайон «шугыла»"",наурызбайский р-н,[],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/54/54a7de9c-a333-4302-a181-68155794c931/36-400x300.jpg,350000.0,""жил. комплекс ALA Park, меблирована полностью, Сдается новая квартира в жк города Алматы. Совершенно новый ремонт, высококачественная техника Bosch, Samsung, Smeg. Квартира очень просторная и светлая, сдается только для порядочных. Инфраструктура очень развита, в шаговой доступности есть к…"",2.0,58.0,9.0,16.0,Бостандыкский р-н,Егизбаева 7г — Сатпаева,6034.482758620689,егизбаева 7г — сатпаева,бостандыкский р-н,[],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/a1/a1e96e20-c753-49bd-8532-4a6e7c5c79a8/1-400x300.jpg,350000.0,""жил. комплекс Алтын Орда, меблирована полностью, Отличная квартира. Удобное месторасположение, охраняемая территория. В квартире есть все удобства. Сдаётся с 18 апреля"",2.0,60.0,4.0,13.0,Бостандыкский р-н,Ходжанова 77 — Аль-Фараби,5833.333333333333,ходжанова 77 — аль-фараби,бостандыкский р-н,[],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/05/05c88fe1-5e01-473c-86ac-dd09b5563457/1-400x300.jpg,260000.0,""жил. комплекс Green City, меблирована полностью, Новая квартира, первый раз сдается. Депозит 100 000тг обязательно! Просьба не звонить, если имеются маленькие дети"",2.0,52.1,5.0,9.0,Медеуский р-н,""мкр Думан-2, Мкрн Думан-2"",4990.403071017275,""мкр думан-2, мкрн думан-2"",медеуский р-н,['KIMEP University'],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/2d/2d0dad29-62f0-4344-ae1a-e098842e7104/10-400x300.jpg,270000.0,""меблирована полностью, Квартира расположена в тихом месте на не проездной улице. развитая инфраструктура. в шаговой доступности находятся школы, супермаркет, продуктовый базар, банки, поликлиника. очень удобная транспортная развязка"",2.0,52.0,5.0,5.0,Алмалинский р-н,Ураза Исаева 92,5192.307692307692,ураза исаева 92,алмалинский р-н,['KIMEP University'],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/a8/a8530a5d-a1c8-475e-a4b0-d973269beb3a/1-400x300.jpg,170000.0,""жил. комплекс Alma City, меблирована полностью, Сдам квартиру-студию, евроремонт, кондиционер, умный телевизор, Wi-Fi, тропический душ, только порядочной, молодой семье без вредных привычек, без животных! на длительный срок+ коммуналка +50 тыс депозит"",1.0,30.0,5.0,9.0,Наурызбайский р-н,Жунисова 12/3 — Жунисова,5666.666666666667,жунисова 12/3 — жунисова,наурызбайский р-н,['KIMEP University'],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/e5/e52694f6-690d-4350-843a-fadcf23924c4/1-400x300.jpg,900000.0,""жил. комплекс Самал Делюкс, кирпичный дом, 2008 г.п., жил. площадь 90 м², меблирована полностью, Квартира от хозяина без риэлторов. Просторная, светлая, с видом на Кок Тобе, итальянской мебелью. Паркинг. 3 спальни, большой зал, 2 с/у, кладовка. 900 000+ коммунальные, возможно оформление через ИП. П…"",4.0,136.0,7.0,21.0,Медеуский р-н,""мкр Самал-2, Достык 97б"",6617.64705882353,""мкр самал-2, достык 97б"",медеуский р-н,""['KIMEP University', 'Academy of Logistics and Transport']"",[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/6f/6f9823ff-7755-4ba1-9e7c-96a18dd3c4ba/1-400x300.jpg,200000.0,""меблирована полностью, Чистая и аккуратная квартира. Депозит 200000 тг. Срок аренды Минимум на 6 месяцев. Очень добродушная и адекватная хозяйка квартиры!"",1.0,41.0,3.0,9.0,Бостандыкский р-н,Гагарина 152,4878.048780487805,гагарина 152,бостандыкский р-н,['KIMEP University'],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/de/de9e56e9-0c31-4a98-ae89-cc8f0d763dcd/5-400x300.jpg,130000.0,""меблирована полностью, ОБЩЕЖИТИЕ 5-и этажное благоустроенное, находится в районе ТРЦ """"Максима"""" комната студия: чистая, уютная, теплая. Жители порядочные, чистоплотные, спокойные, все занятые люди. Развитая инфроструктура. Все необходимое в шаговой доступности: 2-школы, 1-государственный и 6-частн…"",1.0,25.0,3.0,5.0,Жетысуский р-н,""Казакова 9а/1 — Возле ТРЦ """"Максима"""""",5200.0,""казакова 9а/1 — возле трц """"максима"""""",жетысуский р-н,[],[]";;;;;;;
https://krisha-photos.kcdn.online/webp/dd/dd116a69-1858-46aa-9e7a-a99c5fbe6508/1-400x300.jpg,330000.0,меблирована полностью,1.0,41.0,3.0,5.0,Медеуский р-н,Кабанбай батыра 65 — Пушкина,8048.780487804878,кабанбай батыра 65 — пушкина,медеуский р-н,[],[];;;;;;;
"https://krisha-photos.kcdn.online/webp/9d/9d876e75-f861-4e9c-bfed-922c63774ea6/1-400x300.jpg,400000.0,""жил. комплекс O'NER, меблирована полностью, 🔹 Уют и комфорт в центре! 2-комнатная с изолированной кухней | 75 м² | — ЖК O’NER | Bi Group | Абая–Тургут Озала Предлагается в аренду светлая, просторная 2-комнатная квартира с изолированной кухней, в современном жилом комплексе ЖК O’NER от Bi Group…"",2.0,75.0,5.0,12.0,Алмалинский р-н,""мкр Тастак-2, Тургут Озала — Уг ул Абая"",5333.333333333333,""мкр тастак-2, тургут озала — уг ул абая"",алмалинский р-н,['KIMEP University'],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/30/30ef49fc-3913-45eb-a495-1bd24740b7bf/1-400x300.jpg,500000.0,""жил. комплекс Комфорт Сити, меблирована полностью, Новая квартира в Жк Комфорт сити, по всем вопросам звоните по указанному номеру"",2.0,50.0,17.0,20.0,Бостандыкский р-н,Гагарина 310,10000.0,гагарина 310,бостандыкский р-н,[],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/16/169ad72d-4ab6-4122-91d7-480058c93f28/1-400x300.jpg,340000.0,""жил. комплекс Nomad, меблирована полностью, 🏡 Сдается 2-комнатная квартира в центре Алматы! 🌟 чистоплотным, порядочным на долгий срок! Квартира после косметического ремонта и генеральной уборки! 📍 Местоположение: сердце города — шаговая доступность до всех ключевых объектов инфраструктуры: магази…"",2.0,50.0,8.0,12.0,Алмалинский р-н,Толе би 189/3 — Гагарина,6800.0,толе би 189/3 — гагарина,алмалинский р-н,['Kazakh National Agrarian University'],[]";;;;;;;
"https://krisha-photos.kcdn.online/webp/3d/3d73d26b-bd4c-4913-9c02-23d8ab73bfd2/1-400x300.jpg,630000.0,""жил. комплекс Koktobe city, меблирована полностью"",2.0,70.0,2.0,5.0,Медеуский р-н,""мкр Коктобе, Сагадат Нурмагамбетова — Восточнои обьезднои"",9000.0,""мкр коктобе, сагадат нурмагамбетова — восточнои обьезднои"",медеуский р-н,[],[]";;;;;;;
